Parameters:
version     = V8
date_time   = 251103_102307
comp_time   = 0:03:56.651138
disk_type   = SG
torque_type = G23
log(M_SMBH) = 7.0
alpha       = 0.010
T           = 2.0e+06
gen         = 1g
N           = 10000
R_min       = 7.4e+10
R_max       = 3.0e+17
trap_rad    = 1.9e+14 

Data:
r_1       r_2       m_1       m_2       r_pu      t_pu      paired      migration_1      migration_2      Ng_1
1.440e+16 1.553e+16 3.784e+31 2.760e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.104e+15 3.379e+14 3.987e+31 3.009e+31 1.933e+14 5.133e+13 1 type_I type_I 1
1.584e+13 9.803e+15 3.683e+31 3.053e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.815e+11 3.164e+13 4.169e+31 2.090e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.272e+15 2.632e+17 4.522e+31 3.597e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.972e+13 2.074e+12 3.782e+31 2.034e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.946e+13 1.014e+16 3.780e+31 3.770e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.528e+16 3.687e+14 3.782e+31 3.756e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.068e+15 4.952e+16 3.725e+31 2.007e+31 0.000e+00 0.000e+00 0 type_I type_I 1
7.297e+11 8.183e+10 3.119e+31 1.481e+31 0.000e+00 0.000e+00 0 type_I type_I 1
4.102e+12 8.742e+11 4.151e+31 3.780e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.874e+14 1.484e+12 4.426e+31 3.757e+31 0.000e+00 0.000e+00 0 type_I type_I 1
8.149e+10 3.160e+12 3.918e+31 2.117e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.985e+13 2.382e+16 4.906e+31 1.904e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.278e+16 1.655e+11 3.829e+31 3.360e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.377e+15 9.840e+15 2.147e+31 1.552e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.372e+15 7.438e+15 3.609e+31 1.942e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.304e+13 4.823e+16 3.689e+31 2.066e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.063e+17 1.425e+14 1.706e+31 1.410e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.105e+12 1.979e+17 1.836e+31 1.476e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.032e+16 3.520e+11 2.877e+31 1.614e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.569e+13 3.747e+16 2.802e+31 1.780e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.573e+15 1.011e+13 2.147e+31 2.086e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.430e+16 1.261e+14 3.557e+31 2.295e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.017e+11 8.372e+11 3.600e+31 1.506e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.097e+11 6.282e+12 4.159e+31 3.767e+31 0.000e+00 0.000e+00 0 type_I type_I 1
4.656e+16 1.325e+16 3.766e+31 1.985e+31 0.000e+00 0.000e+00 0 type_I type_I 1
4.080e+11 3.853e+16 3.705e+31 3.438e+31 0.000e+00 0.000e+00 0 type_I type_I 1
9.206e+12 2.988e+12 1.690e+31 1.247e+31 0.000e+00 0.000e+00 0 type_I type_I 1
6.882e+11 2.196e+15 2.146e+31 1.180e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.666e+13 2.116e+11 1.954e+31 1.544e+31 0.000e+00 0.000e+00 0 type_I type_I 1
4.934e+15 3.036e+12 3.734e+31 1.776e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.180e+13 1.470e+15 1.713e+31 1.558e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.026e+15 1.354e+13 2.105e+31 1.609e+31 1.984e+14 5.356e+13 1 type_I type_I 1
1.582e+15 3.410e+11 4.838e+31 1.540e+31 0.000e+00 0.000e+00 0 type_I type_I 1
4.118e+15 2.003e+12 3.674e+31 1.435e+31 0.000e+00 0.000e+00 0 type_I type_I 1
6.732e+11 1.644e+15 4.430e+31 1.820e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.842e+17 9.858e+11 3.077e+31 1.922e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.834e+16 2.512e+12 2.709e+31 1.462e+31 0.000e+00 0.000e+00 0 type_I type_I 1
8.052e+10 2.206e+14 3.303e+31 1.926e+31 0.000e+00 0.000e+00 0 type_I type_I 1
6.873e+16 9.240e+14 2.186e+31 1.678e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.886e+16 5.246e+15 2.144e+31 2.102e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.364e+16 1.643e+14 1.580e+31 1.140e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.325e+12 2.604e+16 1.909e+31 1.498e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.042e+13 1.665e+14 4.105e+31 2.147e+31 1.932e+14 1.809e+12 1 type_I type_I 1
1.352e+11 2.467e+15 3.686e+31 1.646e+31 0.000e+00 0.000e+00 0 type_I type_I 1
6.180e+16 6.733e+13 1.716e+31 1.284e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.149e+11 1.300e+14 1.604e+31 1.354e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.854e+13 4.172e+12 3.671e+31 1.465e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.303e+15 8.260e+11 4.242e+31 1.483e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.559e+14 7.362e+15 2.242e+31 1.323e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.851e+15 3.529e+16 2.030e+31 1.751e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.341e+12 1.400e+13 3.772e+31 1.503e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.573e+11 1.160e+12 3.928e+31 1.886e+31 0.000e+00 0.000e+00 0 type_I type_I 1
7.458e+16 3.189e+16 4.040e+31 3.803e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.203e+17 2.806e+14 3.780e+31 1.347e+31 0.000e+00 0.000e+00 0 type_I type_I 1
7.955e+11 5.687e+15 3.751e+31 1.526e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.347e+16 1.758e+12 3.295e+31 1.888e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.329e+12 1.129e+17 3.669e+31 2.056e+31 0.000e+00 0.000e+00 0 type_I type_I 1
4.094e+14 5.692e+12 1.477e+31 1.464e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.723e+11 1.877e+11 2.953e+31 2.697e+31 0.000e+00 0.000e+00 0 type_I type_I 1
9.537e+14 1.036e+13 3.101e+31 2.355e+31 1.942e+14 9.494e+12 1 type_I type_I 1
4.357e+14 6.392e+13 4.728e+31 4.171e+31 1.943e+14 1.751e+12 1 type_I type_I 1
2.368e+11 1.182e+13 1.804e+31 1.469e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.821e+13 1.361e+17 3.118e+31 2.145e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.465e+12 3.049e+11 4.227e+31 3.925e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.522e+13 6.499e+13 2.961e+31 1.501e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.022e+12 2.302e+13 3.635e+31 1.524e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.525e+13 1.088e+16 3.356e+31 1.374e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.262e+14 1.521e+14 3.872e+31 3.776e+31 1.942e+14 2.862e+12 1 type_I type_I 1
9.969e+10 8.568e+16 3.783e+31 2.125e+31 0.000e+00 0.000e+00 0 type_I type_I 1
6.004e+12 9.229e+10 3.784e+31 2.423e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.738e+15 6.505e+16 4.631e+31 4.415e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.875e+11 3.256e+14 3.770e+31 1.883e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.319e+13 1.168e+15 3.766e+31 1.681e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.810e+14 1.028e+15 3.579e+31 3.437e+31 1.941e+14 9.787e+12 1 type_I type_I 1
1.363e+17 8.450e+15 3.769e+31 2.149e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.697e+14 1.356e+17 3.745e+31 1.970e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.042e+16 7.833e+10 2.062e+31 1.471e+31 0.000e+00 0.000e+00 0 type_I type_I 1
7.208e+13 7.814e+15 3.801e+31 2.147e+31 0.000e+00 0.000e+00 0 type_I type_I 1
9.253e+12 3.886e+11 2.632e+31 2.146e+31 0.000e+00 0.000e+00 0 type_I type_I 1
6.297e+14 2.492e+11 4.671e+31 1.538e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.586e+14 1.731e+13 2.147e+31 2.093e+31 1.926e+14 2.719e+12 1 type_I type_I 1
8.947e+11 3.398e+15 3.211e+31 1.988e+31 0.000e+00 0.000e+00 0 type_I type_I 1
4.576e+12 1.295e+15 2.149e+31 2.148e+31 0.000e+00 0.000e+00 0 type_I type_I 1
6.024e+15 3.318e+14 1.905e+31 1.521e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.273e+17 1.161e+16 1.699e+31 1.182e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.280e+14 1.304e+14 1.819e+31 1.756e+31 1.668e+14 2.388e+11 1 type_I type_I 1
1.713e+17 7.642e+15 2.102e+31 1.608e+31 0.000e+00 0.000e+00 0 type_I type_I 1
7.509e+15 5.415e+14 3.776e+31 3.495e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.812e+16 7.378e+14 2.747e+31 1.318e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.111e+14 9.002e+15 3.488e+31 3.121e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.629e+16 2.192e+15 3.777e+31 3.260e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.070e+17 7.525e+10 3.770e+31 3.767e+31 0.000e+00 0.000e+00 0 type_I type_I 1
8.770e+14 4.211e+11 4.472e+31 2.912e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.897e+16 8.469e+15 1.866e+31 1.364e+31 0.000e+00 0.000e+00 0 type_I type_I 1
9.535e+16 1.515e+15 2.148e+31 1.507e+31 0.000e+00 0.000e+00 0 type_I type_I 1
6.532e+16 6.462e+12 4.396e+31 3.511e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.907e+17 3.750e+14 3.919e+31 1.213e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.906e+13 3.356e+12 1.788e+31 1.586e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.022e+17 1.058e+15 2.716e+31 2.149e+31 0.000e+00 0.000e+00 0 type_I type_I 1
9.685e+16 2.769e+17 3.713e+31 1.620e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.380e+14 4.242e+15 4.234e+31 2.986e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.056e+16 3.411e+11 3.884e+31 2.102e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.253e+15 1.225e+14 3.724e+31 1.553e+31 1.989e+14 1.275e+13 1 type_I type_I 1
5.770e+12 1.246e+17 3.570e+31 2.793e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.537e+12 2.971e+13 3.312e+31 1.874e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.189e+12 1.229e+16 2.784e+31 1.897e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.306e+16 1.098e+16 3.775e+31 1.486e+31 0.000e+00 0.000e+00 0 type_I type_I 1
9.568e+15 2.613e+16 3.844e+31 1.503e+31 0.000e+00 0.000e+00 0 type_I type_I 1
7.187e+12 2.466e+13 3.720e+31 1.683e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.851e+13 1.251e+14 3.721e+31 1.331e+31 0.000e+00 0.000e+00 0 type_I type_I 1
8.826e+16 2.579e+17 4.449e+31 3.683e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.857e+11 7.815e+13 1.854e+31 1.659e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.474e+17 1.394e+15 3.496e+31 1.677e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.009e+15 3.612e+11 2.143e+31 1.978e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.312e+17 1.262e+17 3.533e+31 2.686e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.267e+13 3.110e+15 2.080e+31 1.666e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.944e+14 1.455e+15 3.786e+31 1.498e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.189e+16 1.955e+16 3.242e+31 2.650e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.206e+13 1.733e+16 3.324e+31 1.635e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.631e+16 1.368e+13 3.773e+31 1.644e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.309e+15 6.582e+12 3.953e+31 1.732e+31 1.933e+14 3.833e+13 1 type_I type_I 1
6.594e+12 1.768e+17 3.866e+31 2.122e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.237e+12 2.567e+15 3.677e+31 1.593e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.534e+12 1.086e+12 3.121e+31 2.838e+31 0.000e+00 0.000e+00 0 type_I type_I 1
6.892e+11 1.762e+15 3.764e+31 1.738e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.558e+16 9.415e+15 3.531e+31 1.798e+31 0.000e+00 0.000e+00 0 type_II type_I 1
4.248e+15 2.536e+14 3.902e+31 1.970e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.679e+16 1.004e+13 3.774e+31 1.521e+31 0.000e+00 0.000e+00 0 type_I type_I 1
6.739e+12 2.356e+12 3.739e+31 1.378e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.999e+12 1.836e+12 2.953e+31 2.806e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.924e+14 1.618e+11 1.855e+31 1.314e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.128e+14 9.523e+14 3.961e+31 3.799e+31 1.941e+14 7.718e+12 1 type_I type_I 1
1.580e+14 1.736e+15 3.013e+31 1.460e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.715e+14 5.248e+13 3.458e+31 3.444e+31 1.938e+14 1.163e+12 1 type_I type_I 1
1.461e+13 4.950e+16 3.221e+31 2.149e+31 0.000e+00 0.000e+00 0 type_I type_I 1
7.212e+12 2.082e+17 3.438e+31 2.143e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.266e+11 3.448e+11 3.749e+31 1.580e+31 0.000e+00 0.000e+00 0 type_I type_I 1
6.011e+13 1.777e+12 2.235e+31 1.708e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.315e+11 5.635e+11 3.781e+31 2.838e+31 0.000e+00 0.000e+00 0 type_I type_I 1
8.124e+16 4.564e+12 3.427e+31 1.429e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.059e+12 8.904e+13 2.704e+31 1.721e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.185e+12 8.305e+16 4.520e+31 3.691e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.186e+14 2.173e+16 3.082e+31 2.060e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.884e+14 1.724e+12 4.113e+31 3.600e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.563e+16 1.396e+14 2.034e+31 1.738e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.532e+14 3.129e+13 1.990e+31 1.174e+31 1.933e+14 2.078e+12 1 type_I type_I 1
1.717e+16 2.772e+12 3.780e+31 3.471e+31 0.000e+00 0.000e+00 0 type_I type_I 1
9.471e+10 1.950e+11 3.787e+31 3.783e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.537e+16 6.456e+15 2.024e+31 1.912e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.108e+17 2.159e+14 2.990e+31 1.279e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.711e+13 3.259e+13 1.595e+31 1.557e+31 1.982e+14 3.955e+12 1 type_I type_I 1
3.773e+15 5.443e+12 3.732e+31 3.526e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.877e+14 1.481e+17 3.695e+31 1.761e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.063e+13 6.938e+14 1.874e+31 1.469e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.004e+14 9.851e+14 3.558e+31 2.740e+31 1.940e+14 1.138e+13 1 type_I type_I 1
5.678e+16 2.273e+16 3.776e+31 3.405e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.871e+14 2.076e+14 1.704e+31 1.401e+31 2.007e+14 7.434e+12 1 type_I type_I 1
6.088e+16 4.921e+14 3.727e+31 1.880e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.187e+13 2.419e+17 3.347e+31 3.088e+31 0.000e+00 0.000e+00 0 type_I type_I 1
4.451e+15 3.112e+12 1.977e+31 1.894e+31 0.000e+00 0.000e+00 0 type_I type_I 1
8.499e+12 1.713e+11 3.722e+31 2.688e+31 0.000e+00 0.000e+00 0 type_I type_I 1
4.420e+12 2.842e+14 3.775e+31 1.791e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.261e+11 9.144e+14 1.602e+31 1.593e+31 0.000e+00 0.000e+00 0 type_I type_I 1
4.276e+12 7.654e+11 3.632e+31 1.659e+31 0.000e+00 0.000e+00 0 type_I type_I 1
9.178e+12 2.817e+16 3.769e+31 1.267e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.494e+12 5.622e+11 1.865e+31 1.467e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.428e+12 4.529e+12 2.140e+31 1.855e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.361e+11 1.366e+16 4.500e+31 1.471e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.295e+15 1.392e+13 1.835e+31 1.804e+31 1.958e+14 2.843e+13 1 type_I type_I 1
2.437e+15 9.640e+12 3.696e+31 3.442e+31 1.942e+14 4.007e+13 1 type_I type_I 1
3.365e+14 1.647e+13 3.970e+31 3.688e+31 1.926e+14 1.671e+12 1 type_I type_I 1
6.614e+16 1.382e+17 3.460e+31 2.075e+31 0.000e+00 0.000e+00 0 type_I type_I 1
6.614e+12 6.268e+12 3.700e+31 1.504e+31 0.000e+00 0.000e+00 0 type_I type_I 1
8.966e+15 1.944e+16 4.011e+31 2.674e+31 0.000e+00 0.000e+00 0 type_I type_I 1
4.820e+11 8.218e+11 3.132e+31 1.960e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.012e+16 5.412e+11 1.810e+31 1.250e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.757e+17 1.750e+12 4.138e+31 1.727e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.670e+11 2.607e+11 3.090e+31 2.068e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.159e+16 8.656e+14 3.772e+31 2.114e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.276e+12 3.509e+13 3.540e+31 1.615e+31 0.000e+00 0.000e+00 0 type_I type_I 1
7.649e+11 1.069e+15 3.921e+31 2.486e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.904e+12 3.305e+14 3.683e+31 2.970e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.692e+15 3.379e+12 1.962e+31 1.594e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.187e+14 8.758e+12 2.009e+31 1.460e+31 1.933e+14 1.756e+13 1 type_I type_I 1
9.757e+14 1.031e+16 3.674e+31 1.587e+31 0.000e+00 0.000e+00 0 type_I type_I 1
6.789e+16 2.091e+13 4.587e+31 3.745e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.156e+14 7.578e+15 2.144e+31 1.623e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.157e+17 2.542e+14 4.828e+31 3.841e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.992e+12 1.582e+13 3.392e+31 3.206e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.484e+14 1.790e+11 3.488e+31 1.479e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.808e+16 1.370e+17 3.294e+31 1.641e+31 0.000e+00 0.000e+00 0 type_I type_I 1
8.608e+12 7.366e+13 2.080e+31 1.872e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.232e+12 4.447e+11 3.744e+31 2.089e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.212e+11 1.900e+16 3.749e+31 2.627e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.040e+11 3.034e+14 3.370e+31 1.832e+31 0.000e+00 0.000e+00 0 type_I type_I 1
4.583e+14 4.265e+11 3.781e+31 1.872e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.066e+17 3.015e+14 3.672e+31 1.939e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.219e+14 1.423e+14 1.648e+31 1.287e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.702e+13 2.179e+16 1.876e+31 1.870e+31 0.000e+00 0.000e+00 0 type_I type_I 1
4.631e+11 7.403e+14 3.703e+31 2.090e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.641e+12 1.507e+15 3.183e+31 1.582e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.332e+11 1.642e+16 3.090e+31 1.509e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.377e+11 1.474e+11 3.916e+31 3.164e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.931e+15 9.310e+16 3.427e+31 2.065e+31 0.000e+00 0.000e+00 0 type_I type_I 1
8.055e+14 3.262e+16 3.557e+31 3.196e+31 0.000e+00 0.000e+00 0 type_I type_I 1
9.776e+10 1.542e+14 3.920e+31 1.679e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.523e+14 9.930e+14 4.758e+31 1.755e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.287e+11 3.702e+16 3.770e+31 3.100e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.603e+13 4.063e+12 4.475e+31 3.178e+31 0.000e+00 0.000e+00 0 type_I type_I 1
8.141e+13 1.365e+15 1.616e+31 1.176e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.997e+12 8.315e+14 3.866e+31 1.454e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.052e+12 1.503e+15 3.928e+31 1.812e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.114e+17 1.198e+15 1.716e+31 1.623e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.226e+11 4.041e+15 3.263e+31 1.581e+31 0.000e+00 0.000e+00 0 type_I type_I 1
7.320e+14 9.120e+12 3.769e+31 2.891e+31 1.926e+14 8.819e+12 1 type_I type_I 1
1.323e+17 1.313e+13 3.073e+31 2.149e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.693e+16 6.730e+13 3.080e+31 2.131e+31 0.000e+00 0.000e+00 0 type_I type_I 1
4.582e+15 1.083e+11 1.912e+31 1.473e+31 0.000e+00 0.000e+00 0 type_I type_I 1
7.178e+11 1.671e+15 3.774e+31 3.159e+31 0.000e+00 0.000e+00 0 type_I type_I 1
4.637e+14 2.011e+16 3.606e+31 2.145e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.272e+16 7.429e+11 3.674e+31 1.183e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.902e+13 9.336e+14 3.707e+31 1.683e+31 0.000e+00 0.000e+00 0 type_I type_I 1
8.441e+14 3.095e+15 1.971e+31 1.539e+31 0.000e+00 0.000e+00 0 type_I type_I 1
6.154e+13 4.634e+13 3.296e+31 1.653e+31 1.933e+14 1.663e+12 1 type_I type_I 1
4.855e+15 3.157e+12 2.017e+31 1.644e+31 0.000e+00 0.000e+00 0 type_I type_I 1
8.201e+14 5.484e+14 1.789e+31 1.660e+31 1.978e+14 1.266e+13 1 type_I type_I 1
4.394e+11 1.115e+14 3.780e+31 3.758e+31 0.000e+00 0.000e+00 0 type_I type_I 1
4.169e+14 2.860e+11 3.890e+31 3.352e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.121e+17 2.324e+14 2.134e+31 1.514e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.569e+16 1.276e+13 3.673e+31 1.784e+31 0.000e+00 0.000e+00 0 type_I type_I 1
4.061e+15 1.582e+16 3.773e+31 1.693e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.148e+16 2.293e+15 3.625e+31 1.692e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.530e+11 7.607e+16 4.419e+31 2.124e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.384e+13 3.614e+11 4.642e+31 2.914e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.258e+13 1.340e+12 1.781e+31 1.642e+31 0.000e+00 0.000e+00 0 type_I type_I 1
8.566e+10 2.913e+14 3.816e+31 3.454e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.840e+15 7.547e+10 2.602e+31 1.611e+31 0.000e+00 0.000e+00 0 type_I type_I 1
8.551e+10 1.084e+14 3.094e+31 1.581e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.075e+16 8.579e+12 2.102e+31 1.468e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.651e+13 5.288e+11 4.458e+31 2.120e+31 0.000e+00 0.000e+00 0 type_I type_I 1
6.379e+13 9.610e+15 3.808e+31 3.766e+31 0.000e+00 0.000e+00 0 type_I type_I 1
6.454e+12 1.781e+12 2.099e+31 1.727e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.224e+16 2.064e+12 3.511e+31 3.156e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.230e+14 1.668e+14 1.606e+31 1.408e+31 0.000e+00 0.000e+00 0 type_I type_I 1
8.563e+14 2.283e+15 3.773e+31 3.490e+31 1.941e+14 3.881e+13 1 type_I type_I 1
7.640e+13 7.379e+13 3.679e+31 1.648e+31 1.933e+14 1.391e+12 1 type_I type_I 1
4.151e+12 1.422e+13 4.156e+31 1.685e+31 0.000e+00 0.000e+00 0 type_I type_I 1
9.524e+13 1.918e+12 3.730e+31 1.475e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.479e+11 1.341e+13 1.461e+31 1.273e+31 0.000e+00 0.000e+00 0 type_I type_I 1
3.558e+13 1.889e+16 2.145e+31 1.774e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.208e+12 4.113e+12 3.586e+31 1.773e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.556e+14 1.660e+13 4.039e+31 3.925e+31 1.925e+14 1.538e+12 1 type_I type_I 1
5.576e+15 1.173e+13 3.953e+31 1.477e+31 0.000e+00 0.000e+00 0 type_I type_I 1
6.266e+14 1.898e+15 1.844e+31 1.691e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.003e+16 3.754e+13 3.773e+31 1.679e+31 0.000e+00 0.000e+00 0 type_I type_I 1
5.547e+14 4.721e+11 3.570e+31 1.484e+31 0.000e+00 0.000e+00 0 type_I type_I 1
2.443e+11 5.222e+13 3.060e+31 1.830e+31 0.000e+00 0.000e+00 0 type_I type_I 1
1.066e+12 1.793e+17 2.848e+31 2.656e+31 0.000e+00 0.000e+00 0 type_I type_I 1
